Date,NDX,ADBE,AMD,ABNB,GOOGL,AMZN,AEP,AMGN,ADI,ANSS,AAPL,AMAT,ARM,ASML,AZN,TEAM,ADSK,ADP,BKR,BIIB,BKNG,AVGO,CDNS,CDW,CHTR,CTAS,CSCO,CCEP,CTSH,CMCSA,CEG,CPRT,CSGP,COST,CRWD,CSX,DDOG,DXCM,FANG,DLTR,DASH,EA,EXC,FAST,FTNT,GEHC,GILD,GFS,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KLAC,KHC,LRCX,LIN,LULU,MAR,MRVL,MELI,META,MCHP,MU,MSFT,MRNA,MDLZ,MDB,MNST,NFLX,NVDA,NXPI,ORLY,ODFL,ON,PCAR,PANW,PAYX,PYPL,PDD,PEP,QCOM,REGN,ROP,ROST,SBUX,SMCI,SNPS,TTWO,TMUS,TSLA,TXN,TTD,VRSK,VRTX,WBD,WDAY,XEL,ZS
2024-01-02,16543.939453125,580.0700073242188,138.5800018310547,134.47999572753906,137.82870483398438,149.92999267578125,80.70356750488281,290.9761047363281,191.1569366455078,353.0,184.93821716308594,153.5341339111328,68.91999816894531,712.8615112304688,66.9533920288086,226.6699981689453,234.1199951171875,229.58888244628906,33.25963592529297,267.7099914550781,3455.68896484375,107.3824462890625,262.8999938964844,218.94725036621094,391.510009765625,146.15411376953125,48.917701721191406,65.7755355834961,73.50643920898438,42.67799758911133,114.6348648071289,47.5099983215332,85.45999908447266,647.731689453125,246.88999938964844,34.264617919921875,115.08000183105469,123.08999633789062,151.0623321533203,142.5399932861328,96.45999908447266,135.2315216064453,35.363380432128906,62.471527099609375,57.779998779296875,76.28480529785156,80.64410400390625,58.0,205.63760375976562,547.6900024414062,133.8618621826172,47.16828155517578,600.1722412109375,330.9800109863281,32.510032653808594,556.9927978515625,36.83121109008789,70.964599609375,405.8719482421875,505.3800048828125,220.1478271484375,58.01142883300781,1529.1600341796875,345.2505187988281,85.22017669677734,82.09626770019531,368.8540954589844,112.5,72.46167755126953,383.69000244140625,58.59000015258789,468.5,48.15766525268555,218.478271484375,944.97998046875,198.07347106933594,81.44999694824219,95.95233154296875,288.9200134277344,115.1479263305664,61.459999084472656,145.63999938964844,168.9713134765625,138.23748779296875,905.0,531.535888671875,136.65211486816406,91.85356140136719,28.545000076293945,498.9700012207031,159.25999450683594,160.13150024414062,248.4199981689453,165.65464782714844,70.58999633789062,236.89035034179688,410.9100036621094,11.65999984741211,268.2799987792969,61.62819290161133,212.3699951171875
2024-01-03,16368.490234375,571.7899780273438,135.32000732421875,133.4199981689453,138.5768585205078,148.47000122070312,80.89761352539062,294.2049255371094,186.5947723388672,343.2200012207031,183.553466796875,150.62994384765625,67.91000366210938,699.38818359375,66.87508392333984,220.0500030517578,227.19000244140625,228.69383239746094,33.24983215332031,263.42999267578125,3384.908447265625,104.73097229003906,257.2799987792969,215.6035614013672,386.6700134277344,143.28245544433594,49.29834747314453,65.05338287353516,72.78519439697266,42.326175689697266,115.23165893554688,46.83000183105469,82.7699966430664,641.7984008789062,244.36000061035156,34.30420684814453,112.41999816894531,120.2699966430664,154.10263061523438,136.72000122070312,93.7699966430664,135.1618194580078,35.082183837890625,61.02647399902344,57.849998474121094,76.02509307861328,80.87662506103516,57.02000045776367,201.23951721191406,535.0599975585938,126.78988647460938,46.42819595336914,587.627197265625,322.1300048828125,31.75013542175293,549.2401123046875,36.792564392089844,69.7930679321289,405.00982666015625,498.0199890136719,217.36920166015625,56.605281829833984,1500.0,343.43597412109375,83.26097869873047,82.01651763916016,368.5855712890625,108.58000183105469,71.9121322631836,372.9800109863281,57.47999954223633,470.260009765625,47.55879211425781,213.4405517578125,943.7100219726562,191.78875732421875,79.30999755859375,94.11814880371094,286.4700012207031,114.14171600341797,58.630001068115234,148.9499969482422,169.01039123535156,135.6448516845703,917.5599975585938,528.0652465820312,133.7638397216797,91.4220962524414,28.06399917602539,492.3999938964844,158.39999389648438,160.2996368408203,238.4499969482422,163.18832397460938,69.31999969482422,235.61619567871094,410.7099914550781,11.300000190734863,268.4100036621094,61.735008239746094,210.24000549316406
2024-01-04,16282.009765625,567.0499877929688,136.00999450683594,133.72000122070312,136.05311584472656,144.57000732421875,80.90731811523438,296.6314697265625,183.74093627929688,344.1600036621094,181.2223358154297,148.50152587890625,68.38999938964844,696.3256225585938,67.32535552978516,222.82000732421875,228.9199981689453,229.82496643066406,32.59307098388672,260.2799987792969,3395.502197265625,103.78417205810547,255.9199981689453,213.40089416503906,375.75,143.8009796142578,48.87866973876953,64.74671173095703,72.7061538696289,41.661624908447266,114.74427795410156,46.63999938964844,81.41999816894531,645.4419555664062,245.64999389648438,34.36359405517578,113.0199966430664,121.83000183105469,149.91741943359375,136.17999267578125,93.9000015258789,135.42076110839844,34.92703628540039,61.13460922241211,58.38999938964844,76.48458099365234,81.8454360961914,55.83000183105469,201.6035614013672,538.5,127.8501968383789,46.25057601928711,583.3328247070312,323.2699890136719,31.7452335357666,543.1273803710938,36.50270080566406,69.23902893066406,404.8908996582031,496.0,218.3417205810547,57.97298812866211,1519.3800048828125,346.0780029296875,82.10909271240234,82.46517181396484,365.94000244140625,108.66000366210938,71.9121322631836,362.4100036621094,57.709999084472656,474.6700134277344,47.98770523071289,205.22219848632812,935.7999877929688,193.8504638671875,76.19999694824219,92.97798919677734,283.29998779296875,115.12838745117188,58.45000076293945,147.74000549316406,167.56411743164062,134.23516845703125,912.1699829101562,521.27294921875,134.26010131835938,91.73589324951172,28.8799991607666,490.17999267578125,158.86000061035156,160.51722717285156,237.92999267578125,160.9666748046875,68.4000015258789,236.86048889160156,416.1499938964844,11.350000381469727,267.0799865722656,61.88064956665039,210.3300018310547
2024-01-05,16305.98046875,564.5999755859375,138.5800018310547,135.97999572753906,135.3947296142578,145.24000549316406,81.56707763671875,296.4651184082031,184.21493530273438,344.0799865722656,180.4950714111328,148.19320678710938,67.05000305175781,699.3583374023438,66.9338150024414,226.10000610351562,229.52000427246094,231.34951782226562,32.75971221923828,257.8800048828125,3383.786376953125,103.81088256835938,252.7100067138672,212.36900329589844,372.20001220703125,142.5367431640625,48.888427734375,63.915740966796875,71.96516418457031,42.06230926513672,115.61957550048828,46.54999923706055,81.33999633789062,653.067626953125,247.4600067138672,34.264617919921875,115.98999786376953,123.9800033569336,150.04249572753906,136.2899932861328,94.80999755859375,135.0622100830078,35.20823669433594,60.92816925048828,58.34000015258789,76.5345230102539,80.71192169189453,56.040000915527344,200.255615234375,537.3599853515625,126.92607116699219,46.27030944824219,585.519775390625,322.5,31.35295295715332,541.01025390625,36.657291412353516,69.3640365600586,405.4161071777344,491.1000061035156,220.72340393066406,59.81989669799805,1538.8299560546875,350.89349365234375,82.6899642944336,83.2029800415039,365.7510681152344,111.12000274658203,71.72567749023438,365.3900146484375,57.540000915527344,474.05999755859375,49.086463928222656,203.2071075439453,925.4000244140625,191.11647033691406,75.69999694824219,92.78961181640625,282.92999267578125,115.25538635253906,60.119998931884766,146.52999877929688,165.0917510986328,134.78721618652344,913.1699829101562,520.1790771484375,133.495849609375,91.1867446899414,29.21299934387207,484.80999755859375,158.2100067138672,161.5754852294922,237.49000549316406,161.58326721191406,67.63999938964844,232.62994384765625,416.5,11.199999809265137,265.79998779296875,61.88064956665039,209.80999755859375
2024-01-08,16649.869140625,580.5499877929688,146.17999267578125,140.0800018310547,138.49705505371094,149.10000610351562,81.99397277832031,304.1752014160156,186.61451721191406,348.6300048828125,184.8585205078125,150.73934936523438,72.83999633789062,716.75927734375,67.74626159667969,235.58999633789062,235.4499969482422,232.8740692138672,31.799070358276367,257.9800109863281,3438.095703125,106.34065246582031,261.9100036621094,216.5064697265625,378.8699951171875,144.2330780029297,49.249549865722656,65.21166229248047,72.80496215820312,42.73663330078125,116.40535736083984,47.34000015258789,82.9000015258789,658.7221069335938,261.2799987792969,34.333900451660156,119.25,129.6300048828125,149.85968017578125,137.57000732421875,98.5199966430664,135.90879821777344,35.57670211791992,61.409854888916016,61.2599983215332,77.27369689941406,81.37071228027344,58.20000076293945,199.3996124267578,543.9600219726562,130.0194549560547,47.809696197509766,594.8241577148438,328.8599853515625,31.196043014526367,558.9508056640625,36.95681381225586,71.70901489257812,404.5935974121094,491.4800109863281,226.4890899658203,64.00289916992188,1575.5999755859375,357.5833435058594,84.31441497802734,84.69854736328125,372.6533508300781,115.44000244140625,72.33409881591797,378.45001220703125,57.959999084472656,485.0299987792969,52.241783142089844,209.57833862304688,927.9400024414062,195.5685577392578,77.94000244140625,94.93113708496094,289.5,116.71097564697266,61.7400016784668,147.5500030517578,165.25787353515625,137.05453491210938,902.8800048828125,526.6126098632812,134.7960662841797,92.36347198486328,32.02799987792969,499.9800109863281,158.5399932861328,161.6150360107422,240.4499969482422,164.94998168945312,68.98999786376953,231.6444854736328,419.1199951171875,11.399999618530273,272.94000244140625,61.735008239746094,218.10000610351562
2024-01-09,16678.69921875,586.2000122070312,149.25999450683594,139.52999877929688,140.6018524169922,151.3699951171875,81.62528991699219,300.63323974609375,187.38473510742188,353.95001220703125,184.4401092529297,150.2122039794922,71.87999725341797,711.89697265625,67.4526138305664,235.3000030517578,235.9600067138672,231.35934448242188,30.995275497436523,255.83999633789062,3464.297119140625,107.09652709960938,261.75,216.4766845703125,368.6099853515625,144.32691955566406,48.712745666503906,64.41036987304688,72.28132629394531,42.29685974121094,115.86824035644531,47.279998779296875,83.72000122070312,664.1875,273.7699890136719,34.254722595214844,121.18000030517578,129.6999969482422,146.9733123779297,138.0399932861328,103.05000305175781,137.1636962890625,35.33428955078125,61.46883773803711,59.400001525878906,76.57447814941406,83.37615966796875,58.41999816894531,198.3861846923828,553.0399780273438,135.93385314941406,47.41497802734375,602.489990234375,330.55999755859375,31.362760543823242,552.9674072265625,37.24666976928711,71.22221374511719,403.00811767578125,485.7099914550781,224.75244140625,63.36396789550781,1573.3399658203125,356.3570251464844,84.0190658569336,83.08334350585938,373.74737548828125,110.18000030517578,72.3635482788086,378.7300109863281,58.7400016784668,482.0899963378906,53.12860107421875,209.12396240234375,927.9000244140625,194.59747314453125,77.02999877929688,94.00909423828125,300.4200134277344,115.929443359375,61.04999923706055,150.47999572753906,163.362060546875,137.90232849121094,902.6900024414062,529.3413696289062,134.88540649414062,91.28479766845703,34.37300109863281,501.8699951171875,159.22000122070312,161.4073486328125,234.9600067138672,165.03807067871094,68.44999694824219,233.64527893066406,421.010009765625,11.029999732971191,275.82000732421875,61.433998107910156,226.25999450683594
2024-01-10,16793.05078125,591.030029296875,148.5399932861328,139.75999450683594,141.92855834960938,153.72999572753906,80.0826187133789,298.00128173828125,186.0121307373047,354.8599853515625,185.48614501953125,148.99880981445312,70.7699966430664,713.7265014648438,68.09864807128906,244.2100067138672,238.82000732421875,231.42819213867188,30.612979888916016,254.22999572753906,3495.98876953125,106.90656280517578,263.260009765625,218.55038452148438,367.0,144.94668579101562,49.034828186035156,64.26197814941406,72.46903991699219,42.49231719970703,115.23165893554688,47.93000030517578,82.70999908447266,669.7424926757812,282.0400085449219,34.34379577636719,120.19000244140625,128.0,145.62635803222656,137.6199951171875,105.58999633789062,137.07406616210938,35.528221130371094,62.00950241088867,61.369998931884766,76.08502197265625,81.86482238769531,57.18000030517578,199.14378356933594,554.239990234375,136.7996063232422,46.84264373779297,605.9943237304688,364.45001220703125,31.156814575195312,552.7188720703125,36.60898208618164,71.00154113769531,402.2054443359375,484.1000061035156,225.04022216796875,63.32403564453125,1598.1600341796875,369.35791015625,84.11752319335938,82.13615417480469,380.68939208984375,109.45999908447266,71.71586608886719,393.1499938964844,58.90999984741211,478.3299865722656,54.33833694458008,208.7090606689453,936.5499877929688,194.7269287109375,75.61000061035156,93.79097747802734,316.0899963378906,116.14437103271484,60.959999084472656,149.19000244140625,163.1177520751953,137.33055114746094,906.1599731445312,528.1263427734375,134.94496154785156,91.68685150146484,34.237998962402344,505.17999267578125,159.2100067138672,161.496337890625,233.94000244140625,163.68746948242188,68.4800033569336,232.88876342773438,423.760009765625,10.970000267028809,276.80999755859375,60.899959564208984,225.39999389648438
2024-01-11,16820.900390625,597.489990234375,148.02000427246094,139.4499969482422,141.72906494140625,155.17999267578125,78.00634002685547,296.5629577636719,186.5947723388672,357.7900085449219,184.88841247558594,151.1272430419922,69.7699966430664,714.4623413085938,67.7168960571289,242.16000366210938,240.64999389648438,231.4773712158203,30.55416488647461,247.2100067138672,3526.896728515625,108.826904296875,266.7900085449219,219.443359375,367.6199951171875,145.25039672851562,49.23003005981445,64.84564208984375,73.98065948486328,42.287086486816406,112.3073501586914,47.81999969482422,82.11000061035156,670.5587768554688,284.5199890136719,34.21512985229492,120.87999725341797,128.92999267578125,145.6552276611328,135.22000122070312,103.9800033569336,137.18362426757812,35.111270904541016,62.29458236694336,62.25,76.16493225097656,82.72705078125,56.95000076293945,198.42552185058594,558.7100219726562,137.1692657470703,47.010398864746094,606.0043334960938,362.30999755859375,31.333341598510742,558.7322387695312,36.30946731567383,71.9969253540039,402.2846984863281,485.4800109863281,225.24862670898438,65.75996398925781,1591.6800537109375,368.560302734375,84.37348937988281,83.1431655883789,382.539306640625,106.79499816894531,71.42147064208984,392.6000061035156,58.630001068115234,492.2300109863281,54.810237884521484,208.90663146972656,944.6099853515625,193.6413116455078,74.43000030517578,93.79097747802734,323.489990234375,116.38859558105469,61.349998474121094,151.3300018310547,162.34576416015625,137.05453491210938,915.969970703125,530.2177734375,135.7489013671875,91.13771057128906,34.33100128173828,498.4599914550781,161.5399932861328,160.38865661621094,227.22000122070312,162.07260131835938,68.08000183105469,233.1376190185547,430.0799865722656,10.539999961853027,278.9700012207031,59.2298698425293,228.52000427246094
2024-01-12,16832.919921875,596.5399780273438,146.55999755859375,137.13999938964844,142.29763793945312,154.6199951171875,79.06388092041016,299.8994140625,186.0022735595703,346.4800109863281,185.2171630859375,150.4310302734375,70.0,709.182373046875,67.95182037353516,237.0,242.44000244140625,232.07736206054688,30.89725112915039,248.1199951171875,3477.372802734375,109.58869934082031,268.5,217.42919921875,364.8999938964844,146.4232635498047,49.13243103027344,66.5075912475586,77.03355407714844,42.013450622558594,112.3073501586914,47.56999969482422,83.4000015258789,680.175537109375,283.3500061035156,34.50215530395508,123.0,125.0,148.0124053955078,135.75999450683594,104.12999725341797,137.36288452148438,34.97551727294922,62.44203567504883,62.439998626708984,76.11497497558594,83.6861801147461,57.38999938964844,197.86471557617188,535.2899780273438,134.2801513671875,46.49726486206055,609.0805053710938,363.7099914550781,31.294111251831055,557.21142578125,36.406089782714844,71.94673156738281,405.2179260253906,479.94000244140625,223.7799072265625,65.57028198242188,1658.5799560546875,373.3658447265625,84.0879898071289,82.14613342285156,386.3584289550781,105.94999694824219,71.755126953125,391.5899963378906,59.04999923706055,492.1600036621094,54.69825744628906,206.55569458007812,953.0599975585938,193.65623474121094,73.47000122070312,93.24568176269531,325.239990234375,116.95519256591797,61.0,148.6300048828125,163.4597930908203,138.20791625976562,933.2000122070312,532.0004272460938,135.56031799316406,90.19632720947266,33.95600128173828,494.3999938964844,161.67999267578125,160.75457763671875,218.88999938964844,161.358154296875,66.95999908447266,235.68589782714844,433.3999938964844,10.649999618530273,283.239990234375,59.53087615966797,230.77000427246094
2024-01-16,16830.7109375,597.6799926757812,158.74000549316406,135.02000427246094,142.13804626464844,153.16000366210938,78.56907653808594,296.9347839355469,185.4394073486328,327.4200134277344,182.93582153320312,152.92742919921875,68.4800033569336,702.50048828125,65.8472900390625,240.55999755859375,241.5,231.41836547851562,30.064044952392578,246.19000244140625,3478.663818359375,110.3089599609375,277.55999755859375,218.9968719482422,368.3399963378906,145.32940673828125,49.37643051147461,66.53726959228516,75.2848129272461,42.11117172241211,111.21321868896484,47.900001525878906,81.76000213623047,678.433349609375,286.2900085449219,34.38338851928711,123.79000091552734,124.45999908447266,145.43394470214844,135.9600067138672,104.0199966430664,136.5959930419922,34.61674880981445,62.68779373168945,62.0,74.91584014892578,83.30834197998047,55.61000061035156,194.58827209472656,520.0,131.45913696289062,46.43806457519531,601.1460571289062,362.3299865722656,31.215656280517578,563.3738403320312,36.33845138549805,72.08594512939453,402.96844482421875,470.7300109863281,224.61349487304688,65.41053771972656,1672.6700439453125,366.35693359375,83.84185028076172,84.35955810546875,388.14862060546875,102.16000366210938,71.49016571044922,405.44000244140625,58.16999816894531,481.239990234375,56.369903564453125,206.4371795654297,990.25,190.63339233398438,73.80000305175781,93.24568176269531,332.04998779296875,117.04312133789062,58.45000076293945,143.16000366210938,162.3848419189453,139.1148223876953,937.3200073242188,535.0678100585938,136.0565948486328,90.90235900878906,32.63100051879883,509.67999267578125,161.8800048828125,161.2886505126953,219.91000366210938,160.38925170898438,63.7599983215332,235.94468688964844,437.489990234375,10.350000381469727,280.8900146484375,59.14248275756836,232.17999267578125
